gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3079787535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118899625/original.jpeg	https://www.inaturalist.org/photos/118899625					2006-01-03T15:55:04Z	Antje Kammermeier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Antje Kammermeier
3079753027	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119462701/original.jpg	https://www.inaturalist.org/photos/119462701					2021-04-04T21:31:20Z	raadar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	raadar
3070360669	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117778178/original.jpg	https://www.inaturalist.org/photos/117778178					2021-03-28T08:59:25Z	maximijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	maximijn
3070330766	StillImage	image/jpeg	https://static.inaturalist.org/photos/49059714/original.jpg	https://www.inaturalist.org/photos/49059714					2019-08-23T16:09:32Z	Francesco Tarantino		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Francesco Tarantino
3067867867	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116581678/original.jpeg	https://www.inaturalist.org/photos/116581678					2017-08-02T03:16:55Z	Gerrit Öhm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerrit Öhm
3067849745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116581984/original.jpeg	https://www.inaturalist.org/photos/116581984					2017-08-02T20:20:10Z	Gerrit Öhm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerrit Öhm
3067849745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116582012/original.jpeg	https://www.inaturalist.org/photos/116582012					2017-08-02T20:19:50Z	Gerrit Öhm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerrit Öhm
3067794457	StillImage	image/jpeg	https://static.inaturalist.org/photos/27189136/original.jpeg	https://www.inaturalist.org/photos/27189136					2018-09-22T10:35:22Z	Eric Koberle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Koberle
3067794457	StillImage	image/jpeg	https://static.inaturalist.org/photos/27189162/original.jpg	https://www.inaturalist.org/photos/27189162					2018-09-22T10:35:22Z	Eric Koberle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Koberle
3067794457	StillImage	image/jpeg	https://static.inaturalist.org/photos/27189164/original.jpg	https://www.inaturalist.org/photos/27189164					2018-09-22T10:35:54Z	Eric Koberle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Koberle
3067746800	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116581725/original.jpeg	https://www.inaturalist.org/photos/116581725					2017-08-02T03:37:16Z	Gerrit Öhm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerrit Öhm
3067746800	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116582206/original.jpeg	https://www.inaturalist.org/photos/116582206					2017-08-02T03:33:15Z	Gerrit Öhm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerrit Öhm
3067746800	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/116581750/original.jpeg	https://www.inaturalist.org/photos/116581750					2017-08-02T03:37:28Z	Gerrit Öhm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gerrit Öhm
3061622007	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115932568/original.jpg	https://www.inaturalist.org/photos/115932568					2021-03-14T21:11:17Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3061541573	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115717566/original.jpeg	https://www.inaturalist.org/photos/115717566					2013-08-10T10:26:09Z	clearbrookmlb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	clearbrookmlb
3061541573	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115717950/original.jpg	https://www.inaturalist.org/photos/115717950					2013-08-11T16:06:19Z	clearbrookmlb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	clearbrookmlb
3059115373	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/115186395/original.jpg	https://www.inaturalist.org/photos/115186395					2020-11-08T23:18:57Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3058935145	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114221028/original.jpg	https://www.inaturalist.org/photos/114221028					2020-09-25T22:52:42Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3058934942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114103115/original.jpg	https://www.inaturalist.org/photos/114103115					2014-07-08T08:15:09Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058891881	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102218/original.jpg	https://www.inaturalist.org/photos/114102218					2014-07-10T18:02:50Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058781860	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102512/original.jpg	https://www.inaturalist.org/photos/114102512					2014-07-04T05:50:05Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058769869	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102759/original.jpg	https://www.inaturalist.org/photos/114102759					2014-07-05T04:01:22Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058769869	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102795/original.jpg	https://www.inaturalist.org/photos/114102795					2014-07-06T01:35:49Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058769869	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102777/original.jpg	https://www.inaturalist.org/photos/114102777					2014-07-06T01:34:47Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058759904	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102689/original.jpg	https://www.inaturalist.org/photos/114102689					2014-07-04T20:28:54Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3058706219	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114287139/original.jpeg	https://www.inaturalist.org/photos/114287139					2021-02-28T22:12:31Z	assistlocust		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	assistlocust
3058694889	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114102461/original.jpg	https://www.inaturalist.org/photos/114102461					2014-07-08T21:37:52Z	simarillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	simarillon
3044702659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113461841/original.jpg	https://www.inaturalist.org/photos/113461841					2020-09-20T22:16:34Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3044702659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113461852/original.jpg	https://www.inaturalist.org/photos/113461852					2020-09-20T22:16:39Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3044676024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112831509/original.jpg	https://www.inaturalist.org/photos/112831509					2020-09-16T17:52:53Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3044629030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112830924/original.jpg	https://www.inaturalist.org/photos/112830924					2020-09-16T16:59:17Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3044627105	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112831443/original.jpg	https://www.inaturalist.org/photos/112831443					2020-09-16T17:27:43Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3044606989	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112794300/original.jpeg	https://www.inaturalist.org/photos/112794300					2017-08-12T23:44:01Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3039499903	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112424714/original.jpeg	https://www.inaturalist.org/photos/112424714					2020-08-07T23:20:16Z	Matias Malkenes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matias Malkenes
3039485040	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112554719/original.jpeg	https://www.inaturalist.org/photos/112554719					2015-07-16T19:28:16Z	Manuel Ruedi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Manuel Ruedi
3039402834	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110781798/original.jpg	https://www.inaturalist.org/photos/110781798					2012-02-27T20:07:31Z	Heather and Andrew Hodgson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heather and Andrew Hodgson
3039337946	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112424745/original.jpeg	https://www.inaturalist.org/photos/112424745					2020-08-06T02:57:01Z	Matias Malkenes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matias Malkenes
3039306992	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112522826/original.jpg	https://www.inaturalist.org/photos/112522826					2020-09-13T23:43:31Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3039236058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112522847/original.jpg	https://www.inaturalist.org/photos/112522847					2020-09-13T23:48:00Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3039221019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/112522833/original.jpg	https://www.inaturalist.org/photos/112522833					2020-09-13T23:44:43Z	Ryan Hodnett		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Ryan Hodnett
3032170056	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110403626/original.jpg	https://www.inaturalist.org/photos/110403626					2021-01-17T22:17:46Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032165361	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110710630/original.jpeg	https://www.inaturalist.org/photos/110710630					2014-07-16T21:55:06Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3032157245	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110595295/original.jpeg	https://www.inaturalist.org/photos/110595295					2017-07-09T23:30:08Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032152119	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110494287/original.jpeg	https://www.inaturalist.org/photos/110494287					2017-06-14T21:26:57Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032151302	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109628386/original.jpg	https://www.inaturalist.org/photos/109628386					2021-01-09T20:25:05Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032139522	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110902886/original.jpeg	https://www.inaturalist.org/photos/110902886					2014-07-21T18:43:15Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3032138523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110902890/original.jpeg	https://www.inaturalist.org/photos/110902890					2014-07-21T20:26:49Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3032138470	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110853740/original.jpeg	https://www.inaturalist.org/photos/110853740					2014-07-20T20:53:29Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3032131374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110781880/original.jpg	https://www.inaturalist.org/photos/110781880					2012-02-29T19:08:27Z	Heather and Andrew Hodgson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heather and Andrew Hodgson
3032129220	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110595344/original.jpeg	https://www.inaturalist.org/photos/110595344					2017-07-09T23:30:18Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032122179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110595310/original.jpeg	https://www.inaturalist.org/photos/110595310					2017-07-10T00:01:46Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032118313	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109628369/original.jpg	https://www.inaturalist.org/photos/109628369					2021-01-09T20:24:49Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032118160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110493743/original.jpeg	https://www.inaturalist.org/photos/110493743					2017-06-14T21:20:52Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032117129	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110493752/original.jpeg	https://www.inaturalist.org/photos/110493752					2017-06-14T21:21:33Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032103159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110493670/original.jpeg	https://www.inaturalist.org/photos/110493670					2017-06-14T21:11:55Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032098422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110781184/original.jpg	https://www.inaturalist.org/photos/110781184					2012-02-29T19:08:26Z	andrewhodgson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewhodgson
3032080501	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110792801/original.jpeg	https://www.inaturalist.org/photos/110792801					2014-07-18T18:19:43Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3032080134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110493664/original.jpeg	https://www.inaturalist.org/photos/110493664					2017-06-14T20:11:36Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032080063	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110420379/original.jpeg	https://www.inaturalist.org/photos/110420379					2017-04-26T01:10:04Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032063119	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110420366/original.jpeg	https://www.inaturalist.org/photos/110420366					2017-04-25T19:55:00Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032058136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110493621/original.jpeg	https://www.inaturalist.org/photos/110493621					2017-06-14T20:11:14Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032055483	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110781194/original.jpg	https://www.inaturalist.org/photos/110781194					2012-03-02T00:30:18Z	andrewhodgson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewhodgson
3032027367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110788794/original.jpeg	https://www.inaturalist.org/photos/110788794					2014-07-17T11:12:54Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3032022135	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110488946/original.jpeg	https://www.inaturalist.org/photos/110488946					2017-05-31T19:42:31Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3032004125	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110426146/original.jpeg	https://www.inaturalist.org/photos/110426146					2017-05-05T01:03:08Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031985131	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110493513/original.jpeg	https://www.inaturalist.org/photos/110493513					2017-06-14T20:03:23Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031966033	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104844295/original.jpeg	https://www.inaturalist.org/photos/104844295					2019-02-16T23:42:04Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031916234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110517291/original.jpg	https://www.inaturalist.org/photos/110517291					2021-01-03T10:16:00Z	andrew_rowlands		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrew_rowlands
3031916234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110517300/original.jpg	https://www.inaturalist.org/photos/110517300					2021-01-03T10:16:00Z	andrew_rowlands		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrew_rowlands
3031902523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109847989/original.jpg	https://www.inaturalist.org/photos/109847989					2019-07-04T23:02:14Z	johanni		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johanni
3031902523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109848240/original.jpg	https://www.inaturalist.org/photos/109848240					2019-07-04T23:01:01Z	johanni		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johanni
3031876226	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110599645/original.jpeg	https://www.inaturalist.org/photos/110599645					2017-07-25T18:25:09Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031806582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/60776847/original.jpeg	https://www.inaturalist.org/photos/60776847					2019-04-21T15:50:14Z	Matteo Sabbatini		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matteo Sabbatini
3031784772	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111188080/original.jpg	https://www.inaturalist.org/photos/111188080					2021-01-24T19:14:03Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031760464	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110781915/original.jpg	https://www.inaturalist.org/photos/110781915					2012-03-02T00:31:08Z	Heather and Andrew Hodgson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heather and Andrew Hodgson
3031758200	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110492107/original.jpeg	https://www.inaturalist.org/photos/110492107					2017-06-06T18:04:46Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031753103	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110492060/original.jpeg	https://www.inaturalist.org/photos/110492060					2017-06-06T17:48:45Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031747195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110492032/original.jpeg	https://www.inaturalist.org/photos/110492032					2017-06-06T17:48:24Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031744111	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110487108/original.jpeg	https://www.inaturalist.org/photos/110487108					2017-05-17T18:23:34Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031726137	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110492080/original.jpeg	https://www.inaturalist.org/photos/110492080					2017-06-06T17:58:47Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031709320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110599785/original.jpeg	https://www.inaturalist.org/photos/110599785					2017-07-25T21:24:36Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031698402	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110710678/original.jpeg	https://www.inaturalist.org/photos/110710678					2014-07-17T03:00:00Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
3031684191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110496432/original.jpeg	https://www.inaturalist.org/photos/110496432					2017-06-17T03:49:16Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031682205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110492093/original.jpeg	https://www.inaturalist.org/photos/110492093					2017-06-06T18:01:11Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3031622045	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/104840539/original.jpeg	https://www.inaturalist.org/photos/104840539					2019-01-05T23:20:33Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3014081832	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/108344226/original.jpg	https://www.inaturalist.org/photos/108344226					2020-05-02T00:58:22Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3014067801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/108344247/original.jpg	https://www.inaturalist.org/photos/108344247					2020-05-02T00:58:22Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3014039397	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65283164/original.jpg	https://www.flickr.com/photos/157366767@N03/47545911682/					2018-06-23T19:12:11Z	Radek Ošlejšek		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Radek Ošlejšek
3014003788	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/108330198/original.jpeg	https://www.inaturalist.org/photos/108330198					2020-10-17T16:11:45Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3013949810	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/108329674/original.jpeg	https://www.inaturalist.org/photos/108329674					2020-10-14T21:33:15Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3013932408	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65283102/original.jpg	https://www.flickr.com/photos/157366767@N03/46683273375/					2018-07-06T17:18:41Z	Radek Ošlejšek		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Radek Ošlejšek
3013932408	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65282844/original.jpg	https://www.flickr.com/photos/157366767@N03/47545919402/					2018-07-06T17:19:02Z	Radek Ošlejšek		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Radek Ošlejšek
3013925924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/108477821/original.jpeg	https://www.inaturalist.org/photos/108477821					2018-08-17T03:35:20Z	michelepero		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	michelepero
3013891745	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/108330266/original.jpeg	https://www.inaturalist.org/photos/108330266					2020-10-17T16:11:54Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
3013882404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65283082/original.jpg	https://www.flickr.com/photos/157366767@N03/47545908242/					2018-05-08T00:27:25Z	Radek Ošlejšek		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Radek Ošlejšek
3005226822	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/107250543/original.jpg	https://www.inaturalist.org/photos/107250543					2020-12-13T19:16:05Z	Mika Tomta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika Tomta
2992830711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105877500/original.jpg	https://www.inaturalist.org/photos/105877500					2013-06-15T19:00:08Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
2992809710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105870496/original.jpg	https://www.inaturalist.org/photos/105870496					2013-06-16T19:04:10Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
2992809710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105870392/original.jpg	https://www.inaturalist.org/photos/105870392					2013-06-16T19:04:08Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
2992809710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105870484/original.jpg	https://www.inaturalist.org/photos/105870484					2013-06-16T19:04:10Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
2992779710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105881077/original.jpg	https://www.inaturalist.org/photos/105881077					2013-06-15T19:24:32Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
2992779710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105871416/original.jpg	https://www.inaturalist.org/photos/105871416					2013-06-16T23:54:32Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
2992779710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105881087/original.jpg	https://www.inaturalist.org/photos/105881087					2013-06-15T19:24:34Z	josefwirth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josefwirth
